flow	key	kind	english	czech_current	czech_native
26 · FAQ answers	faq.items.location-rent.a	string	We show garages and items in your cluster (25 mi by default). Set your block during onboarding or tap the location chip on Home. Rural or sparse? Tap Search wider for 50+ mi.	Ukazujeme garáže a věci ve vašem okolí (ve výchozím nastavení asi 40 km). Blok nastavíte při onboarding nebo klepnutím na lokalitu na Domů. Málo nabídek? Klepněte Hledat šířeji pro cca 80+ km.	
26 · FAQ answers	faq.items.location-rent.q	string	Why do I need to set my block?	Proč musím nastavit svůj blok?	
26 · FAQ answers	faq.items.more-menu.a	string	More holds your profile card, Rentals, Messages (in-app chat), Favorites, Notifications, My Garage shortcut, Earn dashboard, the interactive How Evorios works guide, and chat with Mr. Evorios.	Účet obsahuje kartu profilu, Půjčky, Zprávy (chat v aplikaci), Oblíbené, Oznámení, zkratku Moje garáž, přehled výdělků, interaktivního průvodce Jak funguje Evorios a chat s Mr. Evorios.	
26 · FAQ answers	faq.items.more-menu.q	string	What is in the More menu?	Co je v menu Účet?	
26 · FAQ answers	faq.items.mre-tab.a	string	Tap his tab in the footer. FAQ = instant answers (no AI cost). Chat checks FAQ first, then AI only if needed (answers are cached). Install tab helps add the app to your home screen.	Klepněte na jeho záložku v patičce. FAQ = okamžité odpovědi (bez nákladů na AI). Chat nejdřív zkontroluje FAQ, AI jen když je potřeba (odpovědi se cachují). Záložka Instalace pomůže přidat aplikaci na plochu.	
26 · FAQ answers	faq.items.mre-tab.q	string	How do I use Mr. Evorios?	Jak používám Mr. Evorios?	
26 · FAQ answers	faq.items.neighbor-garage.a	string	On Home switch to Garages lens, or tap a host card in the feed. You will see their storefront and active listings.	Na Domů přepněte na objektiv Garáže, nebo klepněte na kartu hostitele ve feedu. Uvidíte výlohu a aktivní nabídky.	
26 · FAQ answers	faq.items.neighbor-garage.q	string	How do I open a neighbor's garage?	Jak otevřu garáž souseda?	
26 · FAQ answers	faq.items.notifications.a	string	Tap the bell on Home. Tabs show All, Bookings, and Messages.	Klepněte na zvonek na Domů. Záložky ukazují Vše, Rezervace a Zprávy.	
26 · FAQ answers	faq.items.notifications.q	string	Where are my notifications?	Kde jsou moje oznámení?	
26 · FAQ answers	faq.items.offline.a	string	Browsing cached pages may work briefly, but booking, chat, and new search need internet. You will see an offline screen when there is no connection.	Procházení cachovaných stránek může chvíli fungovat, ale rezervace, chat a nové hledání potřebují internet. Bez připojení uvidíte offline obrazovku.	
26 · FAQ answers	faq.items.offline.q	string	Does Evorios work offline?	Funguje Evorios offline?	
26 · FAQ answers	faq.items.passkey.a	string	Passkeys let you sign in with Face ID / fingerprint instead of typing the email code each time. After first sign-in, the app may offer to set one up — optional but faster. Sign-in codes still come by email.	Passkey umožní přihlášení přes Face ID / otisk místo zadávání e-mailového kódu pokaždé. Po prvním přihlášení může aplikace nabídnout nastavení — volitelné, ale rychlejší. Přihlašovací kódy stále chodí e-mailem.	
26 · FAQ answers	faq.items.passkey.q	string	What is a passkey?	Co je passkey?	
26 · FAQ answers	faq.items.pause-listing.a	string	My Garage → open the listing → Pause listing. It disappears from browse instantly. Tap Unpause when you are ready again. Use Delete only if you want it gone forever.	Moje garáž → otevřete nabídku → Pozastavit nabídku. Okamžitě zmizí z procházení. Klepněte Obnovit, až budete připraveni. Smazat použijte jen když ji chcete pryč navždy.	
26 · FAQ answers	faq.items.pause-listing.q	string	How do I pause a listing?	Jak pozastavím nabídku?	
26 · FAQ answers	faq.items.payments.a	string	Rentals: pay the rental total, then a separate deposit protection hold if the host set a deposit. Payments run through Stripe — Evorios does not store your card. Hosts connect Stripe for payouts.	Půjčky: zaplatíte celkovou cenu půjčení, pak samostatnou zálohu (ochrana vkladu), pokud ji hostitel nastavil. Platby jdou přes Stripe — Evorios neukládá kartu. Hostitelé připojí Stripe pro výplaty. Měna odpovídá zemi, kde máte nastavený blok.	
26 · FAQ answers	faq.items.payments.q	string	How do payments work?	Jak fungují platby?	
26 · FAQ answers	faq.items.photos-ai.a	string	On step 1, when you continue, Mr. Evorios analyzes your photos and suggests title, category, condition, description, and estimated value. You can edit everything on step 2.	V kroku 1 při pokračování Mr. Evorios analyzuje fotky a navrhne název, kategorii, stav, popis a odhadovanou hodnotu. Vše můžete upravit v kroku 2.	
26 · FAQ answers	faq.items.photos-ai.q	string	What happens after I add photos?	Co se stane po přidání fotek?	
26 · FAQ answers	faq.items.pickup-delivery.a	string	New listings start with sensible neighborhood defaults (weekday porch hours). After publish, open the listing from My Garage → Full edit (or quick edits on the detail screen) to set in-person / contactless pickup and delivery miles & fees. Exact address is shared with a confirmed renter after booking.	Nové nabídky začínají s rozumnými sousedskými výchozími hodnotami (všední hodiny na verandě). Po publikaci otevřete nabídku z Moje garáž → Úplná úprava (nebo rychlé úpravy na detailu) a nastavte osobní / bezkontaktní vyzvednutí a kilometry a poplatky za doručení. Přesná adresa se sdílí s potvrzeným nájemcem po rezervaci.	
26 · FAQ answers	faq.items.pickup-delivery.q	string	How do pickup and delivery work?	Jak funguje vyzvednutí a doručení?	
26 · FAQ answers	faq.items.post-request.a	string	Post a request from the empty search result. Neighbors with the right gear can respond. No fake counts — we show real listings on your block as garages fill up.	Pošlete poptávku z prázdného výsledku hledání. Sousedé se správným vybavením mohou odpovědět. Žádné falešné počty — ukazujeme reálné nabídky na vašem bloku, jak se garáže plní.	
26 · FAQ answers	faq.items.post-request.q	string	Nothing shows up in search — what now?	Ve výsledcích nic není — co teď?	
26 · FAQ answers	faq.items.pricing-modes.a	string	On step 2 (Details & pricing) pick Rent and/or Sell. Only the fields for the modes you turn on are required. Sell-only listings skip the rental QR sticker. Price $0 on Sell = free giveaway (no separate Gift mode yet).	V kroku 2 (Detaily a cena) zapněte Půjčit a/nebo Prodat. Povinná jsou jen pole pro zapnuté režimy. Nabídky jen na prodej přeskočí QR samolepku. Cena 0 Kč u Prodat = darování zdarma (samostatný režim Darovat zatím není).	
26 · FAQ answers	faq.items.pricing-modes.q	string	Which pricing modes should I choose?	Jaké režimy ceny mám zvolit?	
26 · FAQ answers	faq.items.profile-vs-garage.a	string	Garage is for hosting: your listings, requests, and stats. Profile is your identity: name, photo, phone, payout setup, notifications prefs, and sign out.	Garáž je pro hostování: nabídky, žádosti a statistiky. Profil je vaše identita: jméno, fotka, telefon, výplaty, preference oznámení a odhlášení.	
26 · FAQ answers	faq.items.profile-vs-garage.q	string	Profile vs Garage — what is the difference?	Profil vs Garáž — jaký je rozdíl?	
26 · FAQ answers	faq.items.qr-sticker.a	string	For rentals, a QR links the physical item to your listing. Your listing goes live as soon as you publish — print stickers now, later, or in bulk from My Garage. At handoff, you confirm with the code first; the neighbor’s scan fully activates the rental.	U půjček QR propojí fyzickou věc s nabídkou. Nabídka jde živě hned po publikaci — nálepky vytisknete teď, později nebo hromadně z Garáže. Při předání nejdřív potvrdíte kódem vy; sken souseda půjčku plně aktivuje.	
26 · FAQ answers	faq.items.qr-sticker.q	string	Why do I need a QR sticker?	Proč potřebuji QR samolepku?	
26 · FAQ answers	faq.items.replacement-value.a	string	It is the cost to replace the item new today — used for deposit protection and rent eligibility. Use current retail price, not used price. AI suggests a value from your photos.	Je to cena nové náhrady dnes — používá se pro ochranu vkladu a způsobilost k půjčení. Zadejte aktuální maloobchodní cenu, ne cenu z druhé ruky. AI navrhne hodnotu z fotek.	
26 · FAQ answers	faq.items.replacement-value.q	string	What is replacement value?	Co je náhradní hodnota?	
26 · FAQ answers	faq.items.report-issue.a	string	Open the listing or rental thread → Report. For emergencies call local authorities first. Include photos and dates for damage claims.	Otevřete nabídku nebo vlákno půjčky → Nahlásit. Při nouzi nejdřív volejte místní úřady. U škod uveďte fotky a data.	
26 · FAQ answers	faq.items.report-issue.q	string	How do I report a user or listing?	Jak nahlásím uživatele nebo nabídku?	
26 · FAQ answers	faq.items.skip-onboarding.a	string	Yes — Skip on intro screens sends you to set your block, then straight to Home. You can finish location later from the location chip on Home.	Ano — Přeskočit na úvodních obrazovkách vás pošle nastavit blok a pak rovnou na Domů. Lokalitu můžete dokončit později z čipu lokality na Domů.	
26 · FAQ answers	faq.items.skip-onboarding.q	string	Can I skip onboarding?	Mohu přeskočit onboarding?	
26 · FAQ answers	faq.items.traveling-mode.a	string	During onboarding choose Traveling, or change location from the chip on Home. Pick destination city/ZIP — we show garages there, not your home block.	Při onboarding zvolte Cestování, nebo změňte lokalitu z čipu na Domů. Vyberte cílové město/PSČ — ukazujeme garáže tam, ne na vašem domácím bloku.	
26 · FAQ answers	faq.items.traveling-mode.q	string	I'm traveling — how do I browse another area?	Cestuji — jak prohlížím jinou oblast?	
26 · FAQ answers	faq.items.what-is.a	string	Evorios is a neighborhood marketplace: every household is a business cell — a garage storefront on the block. Neighbors rent, sell, or gift (Sell at $0). Browse categories on Home, or stock your garage with the green + button.	Evorios je sousedský trh: každá domácnost je obchodní buňka — garážová výloha na bloku. Sousedé půjčují, prodávají nebo darují (Prodat za 0 Kč). Procházejte kategorie na Domů, nebo naplňte garáž zeleným tlačítkem +.	
26 · FAQ answers	faq.items.what-is.q	string	What is Evorios?	Co je Evorios?	
26 · FAQ answers	faq.items.zip-only.a	string	No. City + ZIP (e.g. Hot Springs Village, AR 71909) is enough for browsing nearby garages. Exact address is only shared with a confirmed renter at handoff when you choose that pickup mode.	Ne. Město + PSČ (např. Praha 1, 110 00) stačí k procházení blízkých garáží. Přesná adresa se sdílí jen s potvrzeným nájemcem při předání, když zvolíte ten režim vyzvednutí.	
26 · FAQ answers	faq.items.zip-only.q	string	Do I need my exact street address?	Potřebuji přesnou uliční adresu?	
26 · FAQ answers	faq.panel.askAboutQuery()	fn	Ask {{1}} about this	Zeptat se {{1}} na toto	
26 · FAQ answers	faq.panel.askDefault()	fn	Didn't find an answer? Ask {{1}}	Nenašli jste odpověď? Zeptejte se {{1}}	
26 · FAQ answers	faq.panel.noMatchesBody()	fn	Try different words, or ask {{1}} directly.	Zkuste jiná slova, nebo se zeptejte přímo {{1}}.	
26 · FAQ answers	faq.panel.noMatchesTitle	string	No matches	Žádné výsledky	
26 · FAQ answers	faq.panel.searchAria	string	Search FAQ	Hledat v FAQ	
26 · FAQ answers	faq.panel.searchPlaceholder	string	Search help…	Hledat v nápovědě…	
